AR,Lambda_c_4,c_r_extension_factor,D_f,twist_r,delta_twist_k,delta_twist_t,alpha,mach,Cl,Cm,Cd
10.4039,35.7832,1.1748,6.3221,4.4886,-3.8984,-4.9378,3.3545,0.75,0.5255328051033392,-0.1943385692447483,0.021708593013978
10.8085,34.7956,1.2366,6.1615,6.8951,-4.7344,-2.5684,3.8312,0.8,0.7259324940101598,-0.3121955679584028,0.0573615288624472
8.1815,32.3127,1.205,6.4726,8.0834,-6.283,-7.1241,3.6585,0.775,0.7068989950129425,-0.1948708291378413,0.0387092156776859
8.924,36.7198,1.3826,6.3469266,7.3071,-4.9919,-2.9665,0.7545,0.85,0.5126784084502276,-0.2837563967614864,0.0236482247527234
10.9662,30.4572,1.0625,6.3559,3.1332,-5.9977,-4.8569,0.1139,0.75,-0.1381034888637493,0.0452385935639512,0.0149798503594606
7.7192,36.3223,1.3298,6.3355,8.2384,-6.0224,-2.7919,0.3076,0.75,0.4033338781544666,-0.2044131666343152,0.0186936956128053
7.6971,35.2855,1.0429,6.2079,6.0035,-6.5452,-1.7042,0.2007,0.775,0.1758619565285143,-0.1020238816227787,0.0128860036631696
7.8123,27.3753,1.0116,6.3774,8.1739,-6.8967,-7.2215,3.4336,0.775,0.6706362473446121,-0.0870850153318965,0.0354589752694661
9.1808,29.2022,1.1941,6.432,5.0319,-6.5555,-2.835,3.9642,0.825,0.5967015257207156,-0.1816949888825312,0.0282365561363165
9.7619,30.5388,1.1249,6.187,3.9502,-4.1089,-4.6239,0.5565,0.775,0.1768944224291511,-0.0832769263844473,0.0129710107399437
10.1785,29.2169,1.0634,6.1154,8.4621,-6.808,-1.9076,2.5988,0.775,0.7093701632612279,-0.2140928375646585,0.0413020857829299
10.7899,34.3056,1.2973,6.3471,5.303,-6.8042,-4.0451,2.9974,0.75,0.3719452692787269,-0.1307459602393539,0.0163631464155156
10.3884,37.258,1.3067,6.12883712,5.0488,-3.6534,-6.026,3.2259,0.85,0.6198817633341979,-0.2770944359378792,0.0334376162124792
10.4164,29.5934,1.0921,6.3511,8.4157,-4.2635,-3.1331,3.3463,0.825,0.7535504826346071,-0.1873953642155586,0.0933625139519085
7.8113,25.4829,1.0013,6.1848,5.4049,-3.0569,-6.8258,3.3045,0.75,0.6949900581710785,-0.0898408844199727,0.0365976591198934
8.3961,30.3289,1.3217,6.422321419999999,5.0981,-6.7967,-6.7626,3.0249,0.85,0.3508263824061167,-0.0960789108627651,0.0180482397445975
8.9473,36.0898,1.1443,6.27928132,8.9993,-6.0256,-6.8473,1.0183,0.85,0.5561743049857963,-0.21991841439419,0.0278144303236177
9.0074,36.2554,1.2265,6.4943,8.9325,-4.0203,-2.8644,3.071,0.775,0.7269379567781218,-0.2553806792500439,0.0785469826125639
10.1778,36.4338,1.1148,6.41374892,3.2385,-4.5191,-6.639,0.6069,0.85,0.0054032934133022,0.0211902393059268,0.0134353805581178
8.3805,33.6581,1.3267,6.12716326,5.9812,-6.0227,-6.2355,1.7292,0.85,0.3510442682234159,-0.1333072422411367,0.0168651935455881
10.9089,26.3955,1.1556,6.4620267,4.3091,-6.7886,-2.2136,0.3048,0.75,0.0069797325175545,-0.0331970729053631,0.012229286392394
10.6628,33.2298,1.3527,6.1352,8.4923,-3.9995,-3.589,3.8641,0.825,0.7340705013290134,-0.2581808169615036,0.0999385668686832
8.2932,28.0372,1.1831,6.0972192,5.2598,-4.6239,-2.9244,0.1166,0.75,0.2543184949621981,-0.1236060560729003,0.0140948937096666
10.5816,36.3224,1.0178,6.3677,7.4261,-6.8552,-2.4283,1.7023,0.775,0.4569417977457031,-0.1494430649263621,0.0188441953454468
8.0877,29.8129,1.3201,6.2027,5.4832,-5.4201,-1.8068,0.8278,0.8,0.3213764152925675,-0.1506949108461561,0.0156424844949389
10.2459,37.2954,1.0856,6.176540859999999,7.9638,-6.6891,-2.2723,0.3122,0.75,0.3571012489911167,-0.1799670769733233,0.0159608101178707
8.3798,35.6834,1.1508,6.348773179999999,6.9936,-4.9886,-2.1471,1.4241,0.85,0.5848336593309382,-0.2781768403817544,0.0302530013427456
10.6029,36.2298,1.1974,6.3526,3.8194,-6.7584,-4.1169,0.8051,0.8,-0.0317104134358056,0.0346494258106217,0.0124721469009822
7.6474,28.2731,1.1996,6.2113,7.3097,-3.7353,-6.5454,0.9806,0.775,0.5627813485967474,-0.1814019667579135,0.0268630250195524
9.69,26.1291,1.1372,6.1435,4.6023,-5.8813,-5.7898,3.4035,0.8,0.4556822689432088,-0.0895847995288056,0.0203970341376903
10.0755,36.1354,1.2479,6.1958,4.7867,-4.185,-2.0241,0.321,0.775,0.2596405358578217,-0.1732806903393156,0.0137180024158709
9.5802,25.0915,1.0807,6.4226,7.7963,-5.3113,-3.8529,3.0685,0.8,0.7245856074795469,-0.1897236657053654,0.0603065426346091
10.4127,32.3205,1.2583,6.1506,8.6362,-6.8095,-3.9725,1.3518,0.825,0.5369695120286758,-0.249158710001173,0.0275872539723032
8.8554,29.8676,1.1265,6.3385,3.8417,-6.2108,-6.7567,2.3629,0.775,0.1521760072555045,-0.0136273773244067,0.01387673706892
9.7014,29.4934,1.123,6.2600205,8.2543,-3.2042,-7.0293,1.2116,0.85,0.6574764125046477,-0.2240921095984132,0.0611224292848935
7.6177,34.0587,1.0721,6.5467,7.1679,-6.3289,-6.8871,1.0286,0.825,0.3151946052340795,-0.1047088584534641,0.0168107552471039
9.166,34.5472,1.2248,6.1341,5.69,-5.9902,-1.7514,2.6192,0.825,0.5090715140045553,-0.2205543392561678,0.0215380470100016
8.4092,36.3398,1.2602,6.3722,8.1323,-5.996,-5.5246,3.531,0.75,0.6811378937720121,-0.2390442365313989,0.0362596657924599
10.2749,26.8948,1.3664,6.15151678,8.1342,-5.9678,-4.5523,3.7493,0.85,0.6759642444608395,-0.2196767019852255,0.0763009132224959
8.2818,36.8302,1.3283,6.447035619999999,6.9321,-3.0747,-1.6979,1.8946,0.85,0.6875068743978043,-0.3022603619784086,0.0625093653687523
9.8568,26.9554,1.1647,6.0982,7.2765,-3.9958,-3.4822,3.6712,0.775,0.7775759106151406,-0.2233972361820887,0.0736312501518685
7.9367,27.5358,1.2786,6.4948,7.455,-4.6968,-2.1358,0.344,0.8,0.5507837337860103,-0.223683127504154,0.0259228777145046
9.3875,29.2375,1.0723,6.2331,3.1456,-3.7762,-1.6301,3.41,0.775,0.5340051383737815,-0.1545822603972244,0.0227734801098523
8.9256,30.1012,1.2112,6.5337,5.1898,-5.9852,-3.6975,1.0156,0.775,0.2190114202587105,-0.096888105383258,0.0136791431219938
8.1569,25.0859,1.1443,6.24947442,8.6071,-5.3106,-2.2438,0.8246,0.85,0.5818990116821455,-0.2093319703906397,0.0522179160000229
9.8333,37.2236,1.1789,6.2054,4.8868,-6.7606,-3.31,1.8069,0.775,0.2024579085397886,-0.0780870697379611,0.0129479209732085
7.9748,31.4596,1.2576,6.42837932,7.3372,-3.9918,-3.1841,2.7657,0.85,0.6900804851695107,-0.250902378668201,0.0703801593112037
9.3435,26.411,1.1659,6.111748,7.7661,-5.3088,-2.7499,2.3677,0.75,0.7579515575231172,-0.21891999724332,0.0401394512196302
8.7976,28.1776,1.0017,6.4466,8.3388,-6.5712,-7.1902,0.6152,0.75,0.3735352995420917,-0.0812067941170974,0.0184428162389149
8.4648,31.8293,1.3722,6.1435,3.1064,-6.8058,-5.0456,3.2857,0.75,0.1665213890302425,-0.0295795435682985,0.0129178473047393
8.5896,29.761,1.1783,6.5068,5.9183,-4.5336,-3.7073,0.42,0.8,0.3598450353483918,-0.164065965061778,0.0170666774801375
8.4546,37.2257,1.2834,6.4075,6.9986,-3.583,-4.6897,3.8542,0.775,0.7539370017508629,-0.2449352305470568,0.0595944934294791
9.2595,35.429,1.3458,6.1813,3.5034,-3.7296,-1.9626,2.1142,0.825,0.3928764576997481,-0.2034659398940515,0.0171190455252837
10.7582,29.4693,1.1453,6.1051,4.5653,-6.7111,-6.0514,0.8249,0.775,0.0209605206953242,0.0200447748936013,0.0134617685342778
10.1892,26.4933,1.018,6.2163,5.2637,-4.3833,-2.4233,2.5358,0.775,0.6320201674260326,-0.142937438068127,0.0274383934187837
7.8545,33.5593,1.379,6.3569,4.3606,-5.8104,-4.732,0.666,0.8,0.0846818514441611,-0.0497965486837035,0.0117046759967222
9.3054,27.5841,1.0957,6.4895,3.8304,-3.7756,-6.4904,1.7695,0.8,0.3187830160237156,-0.0864614086861251,0.0163376888575561
9.3546,34.5594,1.2301,6.3841,7.3204,-4.24,-5.7374,2.5385,0.8,0.6934884231607286,-0.2792443652456842,0.0401928152696705
9.3143,37.0052,1.2733,6.18536482,3.0023,-6.1427,-7.3197,0.6696,0.85,-0.1576221077930184,0.1173310316835661,0.0231604798804414
8.1655,28.6386,1.106,6.2539,5.0232,-4.0414,-4.9357,2.1794,0.75,0.4653875157072563,-0.1326632438766929,0.0208435995244126
8.0419,29.8476,1.0748,6.3094,6.7876,-5.9695,-5.6115,0.3486,0.775,0.2618969435138634,-0.09808525390565,0.0150258765086414
10.1419,35.7677,1.2123,6.3614554,5.1309,-3.0067,-7.2018,2.1097,0.85,0.5525895843825702,-0.2319042197056165,0.0269597860524028
9.3077,27.3287,1.2405,6.4688,5.9219,-6.1085,-6.6488,2.8221,0.775,0.4560723315337995,-0.1145130450386861,0.0208534750193902
8.1106,26.7567,1.0118,6.55,8.814,-5.1462,-4.3255,1.5588,0.8,0.6650692099749591,-0.1743183129329893,0.0468902736012763
8.2371,37.1892,1.1639,6.4564,5.1632,-4.3146,-3.8631,0.7501,0.775,0.2827186207618351,-0.1466576276657481,0.0148858983886158
9.0428,36.0384,1.2056,6.16974382,6.2127,-6.5611,-4.6162,1.237,0.85,0.2855621830138282,-0.1222649188780995,0.0146865268629264
8.3301,28.1743,1.2668,6.50601188,7.7804,-5.5112,-4.358,0.92,0.75,0.4899326427041273,-0.1808544763718204,0.0220832855619434
9.4537,29.9201,1.1463,6.2846,8.2276,-3.1665,-5.4126,1.5131,0.775,0.72816820316458,-0.272031953207428,0.0508739960797409
7.7401,34.9955,1.2789,6.1121,6.0828,-4.1623,-1.9005,2.1142,0.775,0.5735625501792279,-0.2442026579754818,0.0278414191804832
7.6057,37.1914,1.2101,6.1752,4.9915,-4.4034,-2.1865,0.3235,0.75,0.2413480178975461,-0.1437312711113063,0.0138173720992973
9.5464,31.7087,1.3309,6.315,3.6497,-4.4642,-2.7672,2.369,0.8,0.3747354500850037,-0.1595490368146289,0.0165319615640277
9.7432,27.9473,1.2284,6.23,7.1828,-6.5203,-2.2352,2.0312,0.8,0.598883515815589,-0.2151868360148832,0.0261509578199475
9.0161,31.8091,1.025,6.1715,4.1553,-4.3952,-3.2573,1.2472,0.8,0.2792499531692687,-0.1027648414067226,0.0146939630368911
10.7559,33.7977,1.3305,6.1011181,8.9934,-4.6428,-5.6369,2.2033,0.85,0.6827542628690756,-0.2929610627161126,0.0680669512946191
9.3934,32.6355,1.2488,6.48173456,5.9961,-3.3398,-6.9199,0.2946,0.75,0.3607722913694806,-0.1606627222239648,0.0170127374439488
8.563,31.0562,1.3686,6.358,5.3964,-5.8692,-2.7794,3.3958,0.775,0.5336670371126555,-0.1843015757104301,0.0236471569060356
10.6095,31.8201,1.3223,6.3602,8.5762,-5.2928,-2.9473,2.7071,0.825,0.7014839486234147,-0.2910288931959958,0.0667605752093539
9.6222,34.5528,1.113,6.38657854,6.5838,-6.2961,-5.5801,1.2511,0.75,0.3055196531216038,-0.1017486377946646,0.0154904655596035
8.4131,35.6806,1.0073,6.195209859999999,8.2073,-3.5794,-3.8349,3.1317,0.85,0.737537863429076,-0.1234430122443076,0.0883232243502544
7.7252,28.3446,1.1199,6.4521,6.1391,-5.6463,-4.4887,0.0725,0.775,0.216241952657711,-0.1030333634380246,0.0140137461209982
8.2666,27.2734,1.3655,6.3787,5.9819,-5.6754,-1.8614,3.3993,0.8,0.6971503267751716,-0.2209070072186563,0.0393706817224257
8.9967,33.4177,1.1967,6.26967758,8.7301,-6.9668,-4.8958,0.881,0.85,0.4895050422169257,-0.2105735497605446,0.0232979928294659
10.9848,34.0519,1.2736,6.37640838,3.5475,-4.0346,-2.5944,2.9319,0.85,0.5223624986271346,-0.2540189240711945,0.0224228497174836
8.1978,32.089,1.2103,6.21545112,6.0757,-6.2735,-7.0951,2.1443,0.85,0.3803844086604719,-0.118074960267772,0.0185619691170313
7.6265,37.24,1.0529,6.3862,5.6804,-3.5988,-3.7361,0.1157,0.775,0.3134117918304935,-0.1547344167532133,0.0161757565972135
8.3762,34.424,1.3546,6.3703,6.1972,-3.5621,-2.8297,3.8518,0.75,0.7608471299657351,-0.2674179221700219,0.0525317697713289
9.9158,31.74,1.0612,6.22670078,4.9155,-4.6603,-7.2681,1.9923,0.85,0.3966811096479128,-0.088951725443787,0.0190342080280523
9.0026,30.5456,1.1858,6.3947,3.7055,-3.3911,-4.2396,3.8863,0.75,0.5918477410062339,-0.1749360706643668,0.0265209448947134
8.1176,28.0124,1.3553,6.2001,3.836,-6.9734,-6.8979,0.6342,0.775,-0.110311078582557,0.0318332866981804,0.0177714340932376
8.668,31.9489,1.1316,6.5053,6.4102,-6.1158,-4.5033,0.6426,0.775,0.2645225151975638,-0.1125241786746689,0.014739056916339
8.5881,30.7922,1.3355,6.1471,5.7258,-5.7147,-4.4068,1.3849,0.75,0.314592666540048,-0.1226723542019377,0.0153587881777754
10.0208,29.8881,1.3005,6.2933,4.8363,-5.0839,-4.9175,2.238,0.825,0.4262259917628943,-0.153699414890159,0.018464670455143
10.8178,30.3636,1.1412,6.5175,4.928,-3.7377,-6.0417,3.3745,0.75,0.6193266725086942,-0.1711946719676455,0.0272645323772514
10.9452,32.2344,1.0643,6.3396,4.4241,-4.5436,-2.3654,2.3797,0.775,0.4518225533614491,-0.1623079636484829,0.0184972568100641
8.8224,26.5427,1.2936,6.3008,4.7367,-3.8979,-3.6637,3.5903,0.8,0.628361002984105,-0.2094657306860932,0.0409914912824973
9.4354,32.9431,1.3934,6.2574,3.2521,-6.1272,-1.724,1.0955,0.75,0.0582454799050209,-0.043455627011853,0.0112153762122544
9.907,25.2,1.3181,6.49433804,5.2798,-6.1741,-4.342,3.4012,0.85,0.4620686479947376,-0.1476809108802331,0.0352003866233029
9.6431,32.8869,1.2243,6.4646,4.1453,-6.1606,-3.4822,2.1319,0.825,0.2353397164518477,-0.0894550100328918,0.0137542816490252
9.4053,27.5717,1.2333,6.4012,7.7389,-6.2855,-6.717,1.8097,0.8,0.5443838281890052,-0.1623089549320473,0.0251127230009447
7.8948,28.0685,1.2221,6.21084356,5.6324,-4.5007,-2.899,1.5929,0.75,0.4621039066305787,-0.1639169617431364,0.0207852357828645
9.4259,25.7429,1.3468,6.4879,3.6344,-5.94,-5.693,1.2145,0.8,0.0432588552974998,-0.0140299210105007,0.0129935744305825
9.1495,36.09,1.3953,6.5524,7.6517,-4.831,-2.1696,0.6236,0.775,0.5110479740564293,-0.278101933162918,0.0224969654430524
8.8749,33.5823,1.0676,6.4292,4.0659,-3.3602,-3.7493,0.2229,0.75,0.2102675063219958,-0.1146376488723495,0.0136918662234773
10.044,37.3464,1.3804,6.4775,7.0495,-5.8689,-5.6128,3.4513,0.825,0.6190293822887701,-0.2799745072285974,0.034146225304361
10.4399,34.9625,1.2935,6.3141,7.0635,-6.0807,-4.67,1.0549,0.775,0.3800442797231951,-0.1754863414241559,0.0166231934238601
9.7932,36.4985,1.2459,6.3594,8.2791,-3.5967,-4.7281,3.3929,0.825,0.7178483715715744,-0.2561474071789036,0.083489173924359
10.3505,28.3093,1.1283,6.1323,8.2945,-3.1522,-3.361,2.6717,0.775,0.7649668616825638,-0.2053996440066406,0.0833142276716311
9.5815,26.1431,1.1602,6.3219,4.0013,-5.796,-7.2864,2.5836,0.775,0.2344778477519451,-0.0309559507111786,0.01526397518867
9.646,35.2517,1.0722,6.3136,3.1365,-3.5382,-6.9978,3.7939,0.75,0.430111508707259,-0.0854874661400574,0.018874278232175
7.6159,29.714,1.3343,6.1356,7.5985,-5.245,-3.1108,0.4164,0.75,0.4439202548738902,-0.1811607408400319,0.0203522684152103
7.6316,37.2119,1.2036,6.1435,3.709,-3.8047,-2.9984,1.3135,0.775,0.2599660011003386,-0.1322801993905188,0.01413747488549
8.2289,35.9506,1.1933,6.5104,7.7746,-3.9305,-6.094,0.1242,0.775,0.4600618301198576,-0.2158318754662292,0.0209764053682944
8.5675,27.9086,1.2147,6.2186,7.4372,-5.5372,-2.5295,3.1897,0.8,0.6978868239568689,-0.2421219124855363,0.0539749714613169
8.958,34.7058,1.1502,6.524782479999999,3.0499,-6.3701,-3.6112,3.1588,0.85,0.2106726135656778,-0.0533363983625751,0.0136861465419436
9.2839,26.9933,1.3997,6.4172,3.4978,-5.2746,-3.8385,3.3483,0.8,0.4060106925802004,-0.1201249573164197,0.0180287915386158
10.8913,31.381,1.3469,6.2071,7.2679,-3.5411,-3.5449,0.2792,0.8,0.6158498418951519,-0.3093574435795975,0.0269979555302339
8.5741,32.274,1.0711,6.2387,5.8041,-5.5275,-5.0399,1.0658,0.825,0.3047071389953978,-0.1084594894928336,0.0155332890669713
7.6462,36.6251,1.3947,6.31784106,7.6284,-5.4286,-6.5063,1.9139,0.85,0.5448154845557105,-0.2341103680449102,0.0282154619253485
9.3688,34.8582,1.3755,6.2711,7.0857,-4.3772,-7.3134,0.248,0.775,0.3719610381682535,-0.1697321759646215,0.0172090630492379
10.2106,26.9105,1.0774,6.3219,6.7627,-4.0416,-4.6829,3.3284,0.825,0.7096092254030736,-0.1812349854018702,0.067396512905828
9.0628,36.6326,1.0123,6.303451959999999,7.4852,-5.8122,-4.2537,2.9554,0.75,0.6101604481982004,-0.1429801907948807,0.0278694151234658
7.8873,34.7706,1.2294,6.3698,3.4616,-6.1881,-5.6992,3.3893,0.775,0.2368987259696366,-0.0537732863477963,0.014356556412002
8.4408,37.3059,1.2331,6.1314,3.1688,-6.5548,-2.7077,3.8853,0.825,0.2936494929413309,-0.0980404952802721,0.0147074953278214
7.9664,26.9668,1.1168,6.5393,3.8981,-4.7063,-6.6273,2.2268,0.8,0.2845474933909572,-0.071028917641292,0.0160362651326736
10.347,28.2873,1.041,6.4117,4.7199,-5.3697,-2.7099,0.0288,0.775,0.1291988218849779,-0.0832472536269766,0.0127820503222323
9.4303,32.0111,1.3356,6.4477,3.8294,-4.7507,-6.0749,3.1896,0.825,0.4168054954390567,-0.13434859465175,0.0186299053587253
9.1611,25.351,1.2325,6.25141498,7.9939,-5.4202,-1.6168,1.9237,0.85,0.619877490102365,-0.2242837117426152,0.0621766850181606
8.2596,35.2875,1.2849,6.096213359999999,8.1862,-4.8791,-1.797,2.6772,0.85,0.6916276545293247,-0.2716197539781497,0.070431501475546
7.7959,37.265,1.2873,6.21342166,3.8932,-3.385,-6.5154,1.9092,0.85,0.3411517260548732,-0.1449891012677912,0.0165522571017844
7.8227,35.8703,1.0043,6.2181,8.7547,-3.6762,-1.7977,2.7584,0.825,0.7537982674484568,-0.1514752644597,0.0905667766614463
10.6844,29.1424,1.1805,6.2957,7.5925,-3.186,-5.0876,3.9694,0.8,0.7585878907768703,-0.2047706902179027,0.0930445211039382
8.2553,36.955,1.3907,6.4905,4.5695,-3.6157,-2.9454,3.1857,0.75,0.5366884451344576,-0.2329845208070366,0.0246699407153252
9.6384,32.9346,1.3541,6.3703,5.5885,-6.1734,-4.1342,2.0085,0.8,0.356190672540694,-0.1441713188458704,0.0162291385822704
9.4073,29.4714,1.0246,6.42724648,3.5627,-3.741,-1.7544,2.0741,0.85,0.4752358437556127,-0.1634230201877268,0.0232235802298546
10.3945,37.3922,1.1781,6.400078639999999,6.4588,-3.3464,-5.6908,1.6981,0.85,0.6266680121123653,-0.3004387665337119,0.033232049380743
9.7262,32.9004,1.1967,6.2804,5.4321,-4.4024,-6.3428,2.5858,0.8,0.5238782759021149,-0.1752988996709576,0.0225788890333488
9.1184,25.3783,1.0333,6.3243,8.8939,-3.3358,-5.5923,0.1235,0.8,0.6739173846643628,-0.2059687737910208,0.0474477900135476
8.194,34.7169,1.0895,6.3711,4.1836,-5.0684,-5.6052,0.2375,0.8,0.0485558794484072,-0.0345922675518821,0.0123263679676179
9.9684,32.5837,1.0608,6.1984,8.5666,-5.0158,-1.6828,0.1221,0.8,0.623182000839078,-0.2687989905976116,0.0283719686824632
10.002,25.7332,1.3412,6.4388,5.5688,-3.4715,-2.4543,1.4858,0.775,0.6141641900904019,-0.2303577373624192,0.0270896018945356
8.5076,37.1096,1.0676,6.33750066,7.742,-3.1783,-6.4813,1.2974,0.85,0.6762294525076579,-0.2460717298378886,0.0434481459845016
9.4778,34.0156,1.2478,6.461577119999999,8.5942,-4.7891,-6.1589,3.4979,0.75,0.7925059959167372,-0.2463338222621529,0.0563604301375586
10.6975,34.8658,1.0251,6.3408,5.4586,-5.5514,-3.9572,3.642,0.825,0.6284062128577753,-0.1453242459020834,0.0285385566777619
7.7229,30.3417,1.0868,6.5113,8.371,-4.3753,-4.306,3.2936,0.825,0.7408134795791329,-0.1938969344722543,0.0805246346973465
8.8809,34.3738,1.1696,6.1523,5.2154,-4.8845,-6.8575,1.6818,0.8,0.319356252334163,-0.105687963413242,0.015900146567154
8.4578,33.0502,1.0509,6.4761,6.3474,-3.4298,-3.44,1.0608,0.775,0.5410823433304328,-0.1989287698791092,0.0244860501620879
7.5342,37.0161,1.2519,6.2588,6.0603,-3.3883,-4.3816,0.1898,0.8,0.3758357236023219,-0.1972129000546286,0.0178215043511958
7.8883,37.3444,1.113,6.1788,8.5405,-3.5093,-3.8789,0.3171,0.75,0.5896784470420265,-0.2585427925348842,0.0290506639704327
9.4685,32.2981,1.2679,6.2224,6.7173,-4.9437,-4.3844,2.1498,0.825,0.5846926593840126,-0.2519091630474985,0.0311649561797666
9.4649,29.4282,1.0257,6.1236,4.6338,-3.2035,-1.5356,1.3806,0.775,0.5006354723089813,-0.1726746204534401,0.0214657166350727
8.7884,31.0611,1.2407,6.1692,5.3796,-3.677,-2.5999,1.4048,0.8,0.5204770376943466,-0.222781875702106,0.0226114162897696
7.9155,32.2924,1.2045,6.502,3.7663,-3.7838,-6.8937,2.4916,0.825,0.3710817759286158,-0.1194087884362642,0.0180555063659955
7.8951,27.2546,1.3705,6.5262,6.0562,-5.1644,-5.7082,3.2795,0.8,0.5825906230643071,-0.1737099643614986,0.0334158355907116
8.5641,34.1155,1.0729,6.3481,8.0323,-6.6971,-2.292,0.7897,0.75,0.4177848793618782,-0.1718865518383442,0.0186820129487925
9.5405,29.4807,1.0171,6.42323582,6.532,-3.0217,-3.7196,1.811,0.85,0.6611515640024194,-0.1747501320550038,0.0577282996078778
10.7952,31.4956,1.1049,6.1029,8.6415,-4.0858,-2.8761,1.4856,0.8,0.7377802584230779,-0.293191958546156,0.0582632139235152
10.9629,36.4537,1.3833,6.3024,6.2151,-3.3332,-3.5337,0.6389,0.775,0.4789117953545459,-0.2844547858768247,0.0193667574929602
9.4043,36.0788,1.0351,6.1246,6.076,-5.2238,-6.0054,1.6597,0.825,0.3970864244977495,-0.1078336657434311,0.0176342814160725
7.5141,25.1292,1.3314,6.15890056,6.5721,-6.7332,-2.6762,3.1652,0.75,0.548247706508453,-0.142818938988131,0.0258866663581407
7.8709,37.0382,1.0218,6.1956569,8.4302,-4.5719,-3.034,1.9428,0.85,0.71108041778022,-0.1999062699171348,0.05801853442533
9.5464,31.7087,1.3309,6.315,3.6497,-4.4642,-2.7672,2.369,0.775,0.3628465808219031,-0.152380722157467,0.0161843811852573
9.061,33.6318,1.0577,6.5258,7.5391,-5.2343,-3.3105,1.681,0.75,0.5716488306392736,-0.1957257734144166,0.0252695145714841
8.6341,35.6464,1.3737,6.2974,4.9218,-6.4228,-7.4885,2.272,0.75,0.2069451548967682,-0.0493232945981713,0.0141437855492146
10.0077,33.721,1.1757,6.3769,7.5423,-3.2712,-5.2734,1.4873,0.75,0.6812990334667209,-0.2746743742202314,0.0333139939072248
10.5642,34.4516,1.0652,6.1008,6.5754,-4.6435,-7.4313,2.3054,0.75,0.5250618216639075,-0.1265217344268607,0.0223485924418881
8.5753,29.649,1.2142,6.4915,4.2996,-3.1373,-6.2938,3.7428,0.775,0.6433555167035186,-0.1766539001789229,0.0312906300607328
10.3963,25.3945,1.0815,6.4349,6.1183,-6.5868,-6.9381,0.3651,0.775,0.1285539797092518,-0.0300156194352479,0.0144208091146625
9.2085,32.2853,1.0023,6.36346708,6.4395,-3.938,-2.5369,2.0327,0.75,0.6367929203451669,-0.1721498216263975,0.0297983935913378
8.5858,34.0227,1.3588,6.5116,3.9922,-4.6254,-4.8323,1.7605,0.775,0.2590680302884862,-0.1083099854910822,0.0141991444502393
10.7236,35.6102,1.2848,6.4293,8.1578,-4.3455,-1.6636,2.1752,0.8,0.7108982925395939,-0.3375108960448799,0.0575721051811672
8.0963,30.5234,1.1138,6.4123,7.2149,-4.6419,-7.0542,3.4423,0.8,0.6645720058958544,-0.1883353607784804,0.0462990090604008
8.1764,27.7983,1.344,6.3556,3.0491,-6.6648,-7.4012,1.8086,0.775,-0.0447158082608522,0.0311494013595322,0.015297049378545
9.984,25.4427,1.3598,6.4675,5.2368,-5.474,-4.7574,2.6155,0.775,0.4703082358694362,-0.138157185056697,0.0202723515800134
9.1087,25.4132,1.0568,6.27328184,4.5765,-4.3003,-6.7141,3.5259,0.75,0.5490125521342042,-0.0828859720271159,0.0248104892591857
10.1978,34.4824,1.2222,6.5337563,7.6763,-6.9064,-6.6849,3.2824,0.75,0.5716893351741852,-0.1757306884196405,0.0258179776876233
8.4541,33.5868,1.2573,6.2553,4.739,-6.7526,-6.5182,1.4371,0.8,0.0954642915666599,-0.0181087595015419,0.0129019656800733
8.2814,26.4105,1.3831,6.3789,3.9908,-3.4648,-3.7446,3.9618,0.75,0.6430559306081725,-0.1713911687019081,0.0316471524488932
10.4504,32.3507,1.3527,6.4077,7.9624,-5.3589,-5.6316,0.674,0.8,0.5099188178398821,-0.2269728455150054,0.0215304823815188
