AR,D_f,Lambda_c_4,alpha,mac,mach,twist_r,twist_t,Cd,Cf,Cl,Cm
8.0235,6.1246815,33.2056,0.1665,8.18472,0.7,4.6928,-1.9744,0.013994144,0.009022077,0.24398336,-0.13045129
8.3733,6.153196,29.7354,1.0075,7.691576,0.7,5.4834,-5.8133,0.015169194,0.009230269,0.27016923,-0.07804411
7.9524,6.3815722,27.0916,3.6452,8.364009,0.7,7.905,-0.9333,0.041115213,0.008685812,0.7351215,-0.18301363
9.6865,6.2931647,33.7746,1.3981,7.459877,0.7,4.0264,-8.9835,0.013129497,0.009180576,0.058668908,0.01602461
10.5848,6.4354177,27.922,3.4266,7.901983,0.7,7.0906,-0.3472,0.052920762,0.008116672,0.83153105,-0.26228884
9.5765,6.1600485,29.153,0.687,6.986115,0.7,8.2221,0.2136,0.021612767,0.009410165,0.519024,-0.15564021
10.6266,6.163511,33.154,1.1304,7.406176,0.7,7.7039,0.4776,0.029983958,0.00874948,0.65501267,-0.2941181
7.6836,6.4908404,28.5982,3.572,8.104643,0.7,6.7411,-2.6467,0.04669778,0.008844657,0.7702832,-0.16045167
9.3727,6.353896,31.7337,0.4025,7.701654,0.7,5.2804,-4.6446,0.015108361,0.009195772,0.28394678,-0.119743064
8.1685,6.3656516,30.6717,1.3521,8.289088,0.7,4.4231,-5.6113,0.01404886,0.0090802945,0.23015656,-0.084283315
10.8963,6.465057,31.5471,3.8113,6.63109,0.7,3.8711,-7.6934,0.019710664,0.009613101,0.45787656,-0.044737626
10.557,6.3826594,25.363,1.8603,6.843831,0.7,3.2064,-5.2734,0.016063027,0.009530356,0.33217055,-0.081091486
9.2682,6.341341,32.5664,0.3499,7.527656,0.7,7.9621,2.129,0.027323727,0.009113457,0.5989687,-0.2636521
8.4154,6.455608,31.273,2.8084,7.722014,0.7,6.3794,-1.8774,0.03503713,0.009057848,0.68466496,-0.18369783
9.5994,6.2325654,26.5017,1.7711,8.162833,0.7,7.9526,0.9469,0.031888817,0.0085971365,0.6719383,-0.23089832
7.8732,6.1418595,35.0856,2.4297,7.962113,0.7,6.5692,-3.5797,0.023155503,0.009082319,0.5151738,-0.15156198
10.2303,6.4030786,33.6005,3.2465,7.417987,0.7,8.84,0.4087,0.04684175,0.008342952,0.77232087,-0.27058342
8.2967,6.225809,27.2943,3.522,7.711885,0.7,8.3258,2.7812,0.082371116,0.007782276,0.83383596,-0.12558703
10.4129,6.549573,31.3991,1.5389,6.933325,0.7,4.082,-2.8576,0.015836395,0.00959616,0.3326743,-0.13162555
9.7001,6.3952475,33.932,3.8496,7.136315,0.7,5.5131,-1.6837,0.026544418,0.009232965,0.6083828,-0.17845732
9.1137,6.156615,33.8336,0.0439,7.454498,0.7,5.3432,-0.6122,0.015651384,0.009245428,0.31836194,-0.16807629
10.4549,6.1260915,28.5231,0.4481,7.984484,0.7,4.6094,-4.0284,0.012064319,0.008767944,0.14781466,-0.07832996
10.3632,6.2829337,34.731,2.537,7.08398,0.7,8.5358,2.7199,0.053991072,0.008043889,0.735966,-0.21996194
8.8033,6.42539,34.851,3.823,7.635553,0.7,8.5191,-0.5975,0.062353313,0.008061283,0.7354791,-0.15614815
7.9262,6.2593093,36.3691,3.2308,8.850799,0.7,8.8913,-0.1616,0.06851548,0.0076334784,0.70943606,-0.20705089
9.318,6.2209377,34.0483,3.8751,8.358604,0.7,7.9328,0.7088,0.07500328,0.007418142,0.7301971,-0.20971633
8.3877,6.20713,33.2146,3.7934,7.493405,0.7,5.0774,-3.2928,0.026483791,0.0091956295,0.5883526,-0.11749387
10.0777,6.1368866,32.8265,3.5587,7.023121,0.7,3.1571,-4.4878,0.0150384605,0.0093433745,0.3130964,-0.08244812
7.7078,6.461262,28.0338,1.9315,9.095881,0.7,4.3962,-6.3164,0.015408042,0.008830075,0.28055844,-0.08748906
9.1455,6.4069138,34.786,2.8963,7.95478,0.7,6.4917,-7.3149,0.01844799,0.009085666,0.39389762,-0.10872292
9.4914,6.170691,30.7493,2.1894,7.581095,0.7,7.4515,-4.2817,0.026116533,0.008967343,0.586255,-0.17345804
10.2922,6.2945137,36.5947,1.0554,6.800951,0.7,3.924,-3.7602,0.012602874,0.009532352,0.14464037,-0.06895028
8.6778,6.361232,33.8304,0.3758,7.844694,0.7,8.0594,-4.2892,0.018433673,0.009254176,0.39239308,-0.14825259
9.3001,6.1077805,30.9692,0.9346,7.973827,0.7,8.9957,-3.7638,0.020186765,0.008912485,0.4615103,-0.16414413
8.7457,6.205337,32.6465,3.6204,7.436876,0.7,8.0718,-2.3085,0.056803472,0.008246796,0.7535539,-0.119368635
8.121,6.437338,29.378,2.5088,7.78111,0.7,6.8975,-1.257,0.027282922,0.009247077,0.5927089,-0.1573732
9.5624,6.1957865,34.4818,1.0741,7.006795,0.7,7.3053,-0.4422,0.02040729,0.0094113825,0.488242,-0.1656806
9.34,6.214626,31.9957,0.5143,7.15073,0.7,3.3032,-3.9229,0.013041662,0.009418493,0.16897708,-0.08096349
8.0284,6.3787932,36.706,0.5725,8.46182,0.7,4.6239,-8.9574,0.013003943,0.008920814,-0.024864215,0.022294654
9.7536,6.475311,32.5125,2.2445,7.73615,0.7,4.3305,-1.9898,0.020299034,0.009117811,0.4850093,-0.20561291
7.6151,6.494828,28.9245,0.9778,8.188401,0.7,8.4127,-2.8366,0.028728893,0.009239887,0.58471245,-0.16822383
10.6345,6.3307137,34.5636,2.6821,7.613714,0.7,4.2779,-5.0436,0.013683731,0.009051411,0.25125208,-0.093114235
10.3567,6.352954,35.5746,3.1222,6.976458,0.7,7.4818,1.2185,0.044554655,0.008419431,0.73418885,-0.23225176
9.3542,6.4444017,36.943,0.8444,7.667954,0.7,7.7761,-1.6511,0.020867577,0.009223514,0.48808515,-0.22769433
8.4799,6.5203424,28.267,0.8129,7.585678,0.7,4.0498,-4.7719,0.01221216,0.009475864,0.036161464,-0.041239966
7.7913,6.408735,28.4115,2.0263,8.633891,0.7,8.6458,0.1516,0.043973364,0.008612454,0.745165,-0.22106037
9.7874,6.495707,29.9707,3.2745,8.049623,0.7,7.1682,-1.6166,0.049355034,0.008290522,0.79896164,-0.25365752
8.9136,6.2187557,27.7898,2.8716,7.645674,0.7,4.811,-6.1042,0.02007878,0.009157225,0.4516522,-0.1014514
8.3293,6.2589664,26.2442,3.7316,8.317247,0.7,7.0578,-6.4625,0.026368318,0.008832445,0.55577797,-0.11654087
8.4613,6.319797,32.743,1.9441,7.418596,0.7,7.4205,-1.1124,0.024278648,0.009369,0.5516596,-0.14260043
9.7837,6.270445,32.6942,3.3718,7.770865,0.7,3.4605,-4.5234,0.016301244,0.009037009,0.36638916,-0.12848192
9.2536,6.525275,32.7667,0.7158,8.150181,0.7,7.7318,-4.3173,0.016543033,0.009098258,0.34074366,-0.14065546
8.5514,6.147026,35.3341,1.0474,7.668806,0.7,5.2744,-3.891,0.013423429,0.009204643,0.21759601,-0.09132387
7.9117,6.4318414,34.1136,1.2267,8.444197,0.7,7.6273,-1.8814,0.023496784,0.009041219,0.5145542,-0.20397875
7.7697,6.544234,26.6807,3.5925,9.240499,0.7,8.3037,2.1535,0.074913524,0.007612162,0.8053318,-0.18285526
9.0495,6.417518,25.9104,0.8916,7.593164,0.7,3.0956,-8.2592,0.01320484,0.009241522,-0.026178831,0.0019947893
9.9303,6.535745,28.9059,2.3179,8.069383,0.7,4.7826,-5.8302,0.019538118,0.008985905,0.4456827,-0.14116147
8.1882,6.229317,26.1773,1.0189,8.34033,0.7,5.4027,-2.6384,0.016634438,0.008969623,0.34799892,-0.1268826
7.8306,6.3026114,26.9869,0.5958,8.51666,0.7,7.008,-3.4963,0.020796007,0.009005424,0.4442194,-0.14795557
10.3109,6.5382876,30.4595,0.9319,8.003923,0.7,3.6906,-8.5385,0.013025434,0.008915505,-0.02991114,0.029375982
9.0921,6.438923,26.4155,2.9759,7.970756,0.7,8.1281,-3.7509,0.04190476,0.008715495,0.7515857,-0.18438318
10.4022,6.373312,31.1695,2.1788,6.994644,0.7,8.6751,-2.5348,0.024988236,0.009290974,0.5923179,-0.17536534
10.1964,6.0993958,35.2683,0.9102,7.186889,0.7,5.6732,-1.2252,0.01696795,0.009173888,0.39577147,-0.1954473
10.8308,6.184181,32.2701,3.6307,6.943733,0.7,6.6669,-6.3815,0.02219947,0.009164899,0.5273039,-0.11352069
7.9643,6.475684,26.9258,1.1949,9.161881,0.7,3.7848,-5.067,0.014719588,0.008777307,0.2655828,-0.09718275
10.7948,6.151156,35.2096,1.1815,6.625029,0.7,7.3449,-4.2343,0.018847348,0.009441728,0.4508884,-0.109701216
8.8829,6.1805463,31.0372,2.7269,8.501724,0.7,6.9198,-5.0652,0.023991223,0.008661225,0.535328,-0.16752912
7.5682,6.514973,34.9262,2.1444,9.476185,0.7,4.1432,-3.91,0.014009448,0.008735211,0.25026485,-0.106648445
10.8067,6.389248,27.9599,1.3065,7.436748,0.7,5.1151,-2.4279,0.019054007,0.009114949,0.4659363,-0.18563406
9.9747,6.400188,37.1506,3.9572,7.28983,0.7,3.3205,-9.3205,0.014824882,0.009367157,0.24866357,-0.01409426
10.5533,6.3915825,34.2337,1.9717,8.003513,0.7,4.7169,-5.5318,0.0132319555,0.008902618,0.21895999,-0.0830531
10.9329,6.4463143,29.1049,3.0185,7.014325,0.7,6.4171,0.9731,0.046450604,0.0086404905,0.7942547,-0.25605398
8.0478,6.5303326,36.5334,2.787,8.870202,0.7,8.5745,0.2356,0.049379032,0.007902288,0.7047594,-0.2442522
9.035,6.375306,26.8683,1.339,8.268231,0.7,4.9122,-3.0124,0.017733704,0.008950489,0.3957025,-0.14436483
9.3965,6.345347,34.6477,0.7312,7.497378,0.7,6.8081,-2.9546,0.019085823,0.009274994,0.4385388,-0.18055364
7.9402,6.2089715,27.4991,2.7011,8.586235,0.7,4.9705,-2.9949,0.017412996,0.008865209,0.37359044,-0.11757932
7.698,6.2768326,28.4413,0.7752,7.870182,0.7,7.103,-0.8697,0.020114467,0.009339564,0.43479642,-0.13551411
8.7126,6.4558926,33.9593,2.4806,7.906171,0.7,4.7226,-4.5275,0.018398814,0.009219816,0.40861955,-0.1411219
9.0805,6.397249,29.4897,0.0025,7.940333,0.7,6.6868,-2.2387,0.014628041,0.009155662,0.27439418,-0.13459583
10.487,6.2815037,36.6316,0.2465,7.348329,0.7,3.9944,-4.3369,0.011627381,0.009136668,-0.0013553124,-0.023748795
10.1616,6.505057,32.4365,0.0749,7.83208,0.7,7.6892,-1.475,0.018875344,0.009114403,0.44409722,-0.21771023
8.5842,6.539611,25.2082,3.0954,7.890393,0.7,8.6107,-3.7721,0.034489527,0.009051289,0.68044823,-0.14687136
7.5438,6.2443333,30.3277,1.6161,9.410576,0.7,7.3357,-0.3724,0.033420667,0.0084094675,0.6375338,-0.21742849
7.5932,6.1271634,27.0302,2.7412,8.546716,0.7,5.9781,-5.1268,0.01820803,0.00889,0.383066,-0.09871789
9.8803,6.4420824,33.4164,1.5483,8.261608,0.7,8.2722,-1.5881,0.026013259,0.008734874,0.59023494,-0.25204095
10.0119,6.138926,28.0772,3.3495,7.317475,0.7,7.986,-2.8824,0.03203897,0.008853306,0.68648577,-0.17519142
9.4215,6.518684,37.0955,2.5792,8.230753,0.7,5.7763,-2.118,0.022003667,0.0088902395,0.51795495,-0.23989569
10.3813,6.3267817,27.6895,3.9319,6.711124,0.7,6.5328,-1.8518,0.03752729,0.009130899,0.75314987,-0.11454359
9.0624,6.405131,25.9661,3.3907,8.103644,0.7,5.6528,-6.2625,0.021512734,0.008976627,0.48075607,-0.111359574
9.64,6.5467305,36.9973,2.9958,6.996372,0.7,7.5795,-1.4431,0.029919812,0.009308683,0.6428138,-0.16574012
10.0832,6.262558,30.0495,2.953,6.940944,0.7,4.2947,-4.1387,0.020827973,0.009387599,0.50520784,-0.11777475
9.4073,6.4865756,31.8026,0.875,7.913655,0.7,6.8368,-1.4091,0.016421376,0.009152075,0.35642943,-0.1689563
10.0468,6.130925,27.0442,2.6172,7.747765,0.7,6.5814,-1.215,0.024164792,0.0087797735,0.58158255,-0.19436921
10.9677,6.3882575,35.7979,2.4122,6.724421,0.7,6.1827,-4.3483,0.022719827,0.009382809,0.5474244,-0.16114807
9.7989,6.1438966,29.4372,0.0962,8.141046,0.7,8.1625,-0.6761,0.016417773,0.008824764,0.370256,-0.17427577
9.2802,6.1781006,31.5404,0.657,7.411817,0.7,5.8983,-1.582,0.014917597,0.009253643,0.29656154,-0.13635696
8.142,6.324158,25.7513,3.4094,8.802924,0.7,3.0409,-6.8098,0.016344748,0.008816032,0.32720625,-0.07641045
10.478,6.138558,35.5048,2.9241,6.957271,0.7,6.9765,-1.3261,0.029873746,0.0089199245,0.6568759,-0.22465266
8.45,6.4699183,36.7114,1.7131,8.818341,0.7,8.2888,-0.8697,0.0230141,0.008775397,0.51756376,-0.23737516
9.3268,6.4736195,34.1783,2.3647,7.458584,0.7,6.2246,-2.8389,0.022158934,0.009302786,0.5213539,-0.18234164
9.2464,6.4249606,30.2377,3.5071,8.484087,0.7,7.7586,-4.3689,0.036888506,0.008486653,0.69914514,-0.20628648
9.4428,6.263726,25.558,2.1606,7.480417,0.7,8.5964,-0.9911,0.03223016,0.00898342,0.6841871,-0.18156867
9.6738,6.4144473,36.4518,1.5644,7.703816,0.7,5.4683,-2.2386,0.017009024,0.009156853,0.38641718,-0.18956952
9.5506,6.4901342,30.3383,1.6809,8.427825,0.7,3.8596,-6.2959,0.012656835,0.008879885,0.15801705,-0.05547271
8.139,6.5117245,25.6419,1.3315,8.585097,0.7,3.4319,-6.0637,0.012671913,0.009018199,0.13731615,-0.055192076
10.7282,6.103821,25.4723,3.4971,7.583704,0.7,6.7953,-6.1644,0.025868133,0.008731411,0.5840273,-0.13340034
7.5512,6.377902,25.409,2.7681,7.857014,0.7,5.4596,-3.3422,0.021111572,0.009421395,0.46028557,-0.08396831
7.6455,6.3158803,25.6721,1.8961,8.228061,0.7,4.2355,-1.2224,0.02069498,0.009150511,0.44781107,-0.13606071
10.1818,6.38047,35.2062,2.3355,7.951346,0.7,6.6562,-0.6355,0.024212454,0.008767263,0.57171786,-0.2691887
7.7974,6.2722507,27.4011,2.7127,8.253788,0.7,6.9557,0.6472,0.040562734,0.00872504,0.72267437,-0.1936795
10.1533,6.189647,36.7929,3.7416,8.161222,0.7,4.1329,-4.461,0.017399635,0.008728529,0.41556212,-0.1717739
8.3756,6.172746,35.3961,3.7707,7.969564,0.7,4.3456,-1.4194,0.027328348,0.008852645,0.5892888,-0.20677792
9.7423,6.399078,37.4521,1.8141,7.489717,0.7,3.2545,-1.4787,0.015773524,0.009263759,0.33301505,-0.18503329
10.4327,6.5162253,32.592,3.5855,6.669997,0.7,5.1819,-3.6817,0.019542504,0.009697883,0.47264954,-0.084255084
10.1016,6.350127,29.5765,2.8814,7.88127,0.7,8.9395,-3.5337,0.04139355,0.008495399,0.75060457,-0.22587682
10.7556,6.2381005,25.8614,0.9573,7.287017,0.7,5.6959,-3.8838,0.015885536,0.009150427,0.34542188,-0.12291705
7.6359,6.488834,31.3173,3.4513,8.843206,0.7,3.1343,-5.6185,0.01617814,0.0089885285,0.3205484,-0.09370467
10.3333,6.363988,26.3079,1.591,7.059504,0.7,8.7467,-0.8019,0.045180283,0.008884994,0.80461514,-0.21091072
10.7112,6.448867,35.7015,1.8288,7.816503,0.7,3.6295,-6.7584,0.012078187,0.008997986,0.092264645,-0.018767653
7.5276,6.2018776,34.8978,1.3146,8.226767,0.7,5.2488,-1.8902,0.01689326,0.009122083,0.34597602,-0.14223374
8.7603,6.1177244,27.7959,3.0419,8.553953,0.7,5.1234,-2.9957,0.020973284,0.008656763,0.48850125,-0.15275484
9.9518,6.2983565,34.6096,3.0133,8.136403,0.7,4.867,-2.2431,0.022688974,0.008704659,0.54444885,-0.23534149
8.3103,6.3944244,26.4371,0.7647,7.883745,0.7,6.1271,-5.2423,0.015648179,0.009294815,0.2817437,-0.09091478
10.9482,6.308456,30.7836,1.4263,7.45338,0.7,4.9226,-2.2809,0.014432718,0.009077825,0.29935968,-0.14529401
8.604,6.2658906,28.3294,0.1283,8.547133,0.7,7.793,-0.8418,0.021766597,0.008835543,0.4930278,-0.19566323
8.9749,6.43318,29.0087,1.2402,7.778116,0.7,7.1212,-1.4522,0.021864641,0.009207185,0.5065365,-0.18311767
9.0071,6.14934,27.6481,2.0898,8.268174,0.7,7.225,-2.6867,0.029954635,0.008639131,0.63586694,-0.19403403
9.5041,6.110384,33.6672,1.7234,7.252733,0.7,5.567,-4.9661,0.016152449,0.00925208,0.34520847,-0.10171596
9.2287,6.2865634,31.9226,1.7751,8.375774,0.7,7.6589,2.6279,0.042834446,0.008238932,0.71914744,-0.2878054
7.8946,6.22237,37.391,3.0782,8.895222,0.7,6.0726,-3.0726,0.018827263,0.008725719,0.41531014,-0.16720472
8.6627,6.4972134,35.3066,3.9042,8.566199,0.7,8.4476,1.9454,0.077093884,0.0075344285,0.7327054,-0.20810707
9.9706,6.214966,32.3455,2.4594,7.905973,0.7,7.4061,-6.1574,0.02099153,0.008848763,0.48014703,-0.14961053
10.8464,6.23649,27.5606,0.9604,7.752217,0.7,7.0638,-4.912,0.017395312,0.008904423,0.39070088,-0.13406132
8.5049,6.4267893,37.1973,0.8631,8.654114,0.7,3.619,-4.1986,0.013490259,0.008898259,0.22715321,-0.12022802
8.0768,6.2118797,27.3485,1.4325,9.052159,0.7,6.2734,-4.5105,0.018643891,0.008658656,0.3991814,-0.12880838
10.8144,6.3281865,29.6393,1.3619,7.785905,0.7,3.0117,-6.8766,0.0130048245,0.008937474,0.17017323,-0.056094836
10.4983,6.1920958,33.7261,0.5478,7.532746,0.7,4.305,-3.9794,0.012779441,0.009027698,0.19391283,-0.104704455
10.9797,6.102393,28.2061,2.2699,7.711365,0.7,7.2714,-5.0295,0.025143247,0.008674454,0.57914627,-0.17675391
7.5084,6.279401,29.3129,0.7544,8.851558,0.7,8.7271,-1.0335,0.031892896,0.0087533165,0.6244725,-0.2079911
8.0055,6.1851187,25.2117,0.4323,8.116396,0.7,3.8007,-7.0039,0.012376924,0.008999626,-0.029153168,-0.019277144
8.5171,6.5010233,33.3341,2.9659,8.734303,0.7,5.7856,-8.112,0.017632468,0.008875963,0.3494276,-0.09510174
7.9837,6.3930683,30.8379,1.8686,8.423572,0.7,5.9025,-1.9267,0.020128075,0.0090321535,0.44503403,-0.16443935
9.1325,6.2035108,29.9024,0.6523,8.021706,0.7,6.7056,-3.9139,0.015732652,0.008981572,0.3225112,-0.12754552
8.1575,6.159269,28.7289,0.7965,7.668197,0.7,3.7122,-2.868,0.013308109,0.009286922,0.19293466,-0.08660614
8.8548,6.521229,31.4959,2.4501,8.765817,0.7,3.5057,-9.4418,0.013346658,0.008829555,0.1362532,-0.018765718
8.2607,6.176556,25.1156,2.1063,8.096811,0.7,4.4017,-7.1407,0.0142894015,0.00903513,0.22428788,-0.05352749
7.8971,6.321402,33.1193,2.3914,9.062779,0.7,6.8427,-3.2842,0.030808859,0.008544451,0.613945,-0.21172519
9.6265,6.4777265,35.6355,1.7579,7.494306,0.7,7.8389,-0.4483,0.023032686,0.009203978,0.54531825,-0.24008593
9.0009,6.481648,30.9295,3.148,8.5496,0.7,3.3989,-4.0484,0.020072104,0.008851343,0.46385515,-0.16181076
10.6651,6.3841505,32.1561,1.5156,7.655735,0.7,5.0019,-4.3521,0.017756904,0.009030834,0.4168834,-0.17142121
9.1978,6.2406783,34.8108,3.6857,7.346463,0.7,3.5324,-7.6525,0.018431408,0.009320429,0.40779924,-0.07399462
10.425,6.33827,34.4355,2.2838,7.620714,0.7,4.0723,-2.8168,0.01565546,0.009063319,0.3504897,-0.16544624
8.1964,6.4283032,26.0629,2.2636,8.713412,0.7,4.8986,-7.575,0.014875107,0.008898403,0.24326128,-0.061211403
8.0996,6.4470916,26.6182,2.7767,8.674323,0.7,7.5108,-0.5134,0.049522568,0.008431848,0.7901384,-0.2120929
10.7447,6.4986787,30.109,1.5245,7.899358,0.7,8.8796,-2.4807,0.02421595,0.008884779,0.5702491,-0.21941668
8.8275,6.223188,34.2666,2.2334,7.385468,0.7,4.002,-3.5006,0.018156853,0.00934902,0.4062551,-0.12210702
10.6603,6.415758,34.0129,0.1416,6.629288,0.7,4.8426,-4.4467,0.013173454,0.009675301,0.15187861,-0.06487474
9.7303,6.492489,33.3309,1.2692,7.301596,0.7,3.7357,-2.4825,0.013927414,0.009446464,0.23774861,-0.1217765
9.9098,6.1449304,26.6311,2.6497,7.18043,0.7,8.5522,0.0527,0.061322186,0.008145998,0.78531295,-0.2165416
8.844,6.3292685,29.8157,3.3154,8.100626,0.7,6.0147,-4.5948,0.026643297,0.008877642,0.5863304,-0.16631316
7.8259,6.5324965,36.8856,0.5753,7.79673,0.7,7.6141,-2.7036,0.02266631,0.009495823,0.48712298,-0.16043305
10.928,6.386769,32.2317,3.1077,7.1464,0.7,6.6297,-6.8169,0.021566045,0.009182552,0.5023255,-0.12837547
10.8857,6.5477033,31.6894,1.9092,7.046517,0.7,6.2526,-2.7699,0.021787478,0.009349922,0.53466934,-0.20065618
10.4515,6.4806323,33.561,1.9754,6.794242,0.7,8.0919,-0.4961,0.022714112,0.009500132,0.5558674,-0.18363453
10.3139,6.3555145,36.3043,0.5368,6.774192,0.7,4.5885,-8.0829,0.013257586,0.009525656,0.023461884,0.028178096
8.9632,6.1548038,30.2669,0.3343,8.227863,0.7,3.9636,-8.6563,0.013591689,0.008697988,-0.079753235,0.028533656
8.8402,6.3478637,33.253,2.3016,7.907984,0.7,5.2037,-6.6966,0.014638799,0.009146787,0.25665513,-0.07044825
7.624,6.274874,25.2503,0.2072,7.98835,0.7,8.1976,0.2801,0.023735859,0.00928718,0.51378185,-0.15560287
7.7163,6.1197314,25.5953,2.8342,8.770153,0.7,8.9183,0.2079,0.045354143,0.0083572455,0.7596632,-0.1911437
9.182,6.544033,32.3846,1.7344,7.880641,0.7,8.3404,0.6644,0.028877271,0.009009566,0.6236744,-0.25382984
9.8401,6.324608,27.1664,3.6945,7.301408,0.7,3.9506,-8.7536,0.016228901,0.009315158,0.3059821,-0.030633407
10.5334,6.187582,26.1057,2.2054,6.836789,0.7,6.3433,-2.6421,0.02254394,0.009291325,0.5552665,-0.1353871
8.7769,6.4860525,28.7882,2.632,8.319169,0.7,3.7566,-7.6022,0.014014087,0.009037171,0.21367057,-0.05069986
10.139,6.3517423,29.2706,2.4754,7.7192,0.7,3.4957,-6.4586,0.016129855,0.009062212,0.340207,-0.1008751
10.5333,6.243427,34.3029,0.1556,7.218706,0.7,6.5139,-5.0117,0.013168001,0.009224261,0.17639084,-0.074224666
9.6488,6.341745,30.0199,0.3906,8.230407,0.7,5.0281,-4.8056,0.011982749,0.0088695595,0.10666061,-0.06013271
10.7816,6.3350368,36.7694,1.5018,6.795189,0.7,4.3743,-4.1796,0.012918314,0.009492752,0.1802703,-0.07309953
8.2746,6.234316,36.2053,0.3224,8.980625,0.7,4.4854,-8.8134,0.012532302,0.008592844,0.00958058,0.004937837
10.7394,6.291397,27.7488,3.4883,7.068012,0.7,8.4979,-1.8184,0.03841202,0.008815276,0.7590969,-0.19976118
10.3382,6.2418594,32.1051,0.9884,6.695366,0.7,8.1423,-0.178,0.02589142,0.0093819285,0.60973793,-0.16820379
9.9459,6.2691646,28.5572,2.6031,7.189455,0.7,5.3177,-5.8259,0.017431986,0.009311743,0.38788182,-0.08822263
8.247,6.40113,33.4465,1.2641,9.024855,0.7,3.3494,-3.5065,0.012855829,0.008754302,0.20281263,-0.10256217
10.2435,6.140795,31.0501,0.2793,7.815485,0.7,3.906,-4.5031,0.012747695,0.008885974,0.18493927,-0.095433295
10.9543,6.247978,36.5733,1.5809,6.677991,0.7,6.1058,-0.7743,0.019696584,0.009403482,0.49284056,-0.20893288
9.5222,6.3118773,27.6095,3.3786,7.54909,0.7,3.5407,-10.3069,0.014802453,0.009211549,0.19100767,0.0013965538
8.362,6.1058397,25.522,3.3351,7.529809,0.7,6.4275,-4.9046,0.032200597,0.009058053,0.6551728,-0.08791733
8.8677,6.5379295,30.6287,2.0361,7.375365,0.7,8.7945,1.2241,0.052400712,0.008767187,0.8077236,-0.1947584
7.9974,6.41159,25.8227,3.4389,8.563367,0.7,7.815,-4.1778,0.0366489,0.008715392,0.6857174,-0.15610272
9.1744,6.4636626,29.191,0.2874,8.039186,0.7,3.198,-7.1419,0.012394326,0.009057224,0.01268571,-0.019009795
10.7064,6.26207,32.3045,3.9459,7.651345,0.7,7.5916,-2.7974,0.035281662,0.008507451,0.7124024,-0.24525613
10.042,6.245832,32.8379,0.0212,7.216156,0.7,6.2006,-3.5286,0.016261848,0.009307468,0.3441714,-0.1475736
10.2777,6.113887,34.4165,2.668,7.151856,0.7,8.3824,-5.8273,0.023140686,0.0090792,0.53510225,-0.13770172
8.2319,6.1706533,26.7124,0.7344,8.017911,0.7,7.1517,-1.1294,0.023849431,0.0090489425,0.53276485,-0.17243074
9.8202,6.405428,26.1658,3.2249,7.731228,0.7,6.0331,-5.1765,0.021163085,0.009053805,0.49347967,-0.124696024
7.7308,6.3323545,37.2209,0.527,8.062076,0.7,8.7123,0.0157,0.023966828,0.00921872,0.5208837,-0.21503814
8.7529,6.1495028,33.6572,3.0634,8.109952,0.7,3.5975,-6.296,0.013514669,0.008952104,0.22767006,-0.064481735
8.623,6.1913238,32.4989,3.471,8.848986,0.7,6.988,-1.4505,0.026950773,0.008454292,0.5889983,-0.21206565
7.5976,6.3747244,26.0088,3.7138,7.864105,0.7,8.4774,2.7589,0.085372984,0.007898041,0.7993962,-0.103254035
8.5487,6.199246,36.871,3.3286,8.086587,0.7,3.4506,-5.6899,0.014914851,0.009024524,0.2959608,-0.09649839
7.6603,6.121786,25.9391,3.7821,8.774849,0.7,8.9457,-3.6365,0.055772275,0.007932193,0.7463034,-0.17326315
10.874,6.1013417,26.9009,2.8181,7.316824,0.7,6.2995,-4.0851,0.029003968,0.008778956,0.65084445,-0.18187328
8.9103,6.157318,32.1978,0.2237,7.535126,0.7,4.5267,-3.8197,0.0140872905,0.009234534,0.23991622,-0.107960984
10.4684,6.4311657,27.2674,2.1161,7.326039,0.7,6.043,-7.1764,0.017857982,0.009253742,0.37555447,-0.08658949
7.8494,6.471978,34.3711,0.6767,8.383728,0.7,4.2187,-6.4317,0.011942045,0.00910833,0.003998893,-0.016622137
8.3249,6.2840233,32.8786,1.8516,7.503867,0.7,4.471,-2.7679,0.018104512,0.009416989,0.3920439,-0.112890765
10.3871,6.3129644,35.9568,1.669,7.968333,0.7,8.7666,-2.8881,0.0271931,0.008687967,0.60374355,-0.26161176
8.2156,6.3706045,29.9542,2.6549,8.756179,0.7,8.8138,-2.2095,0.029906295,0.008675117,0.6191915,-0.19581598
8.6177,6.5124736,35.4349,0.091,8.778335,0.7,7.5584,0.1562,0.021875083,0.008847464,0.4918808,-0.2511873
7.7641,6.3473353,36.0921,3.033,8.677166,0.7,5.5816,-2.6811,0.019463237,0.008917259,0.42705387,-0.16573638
9.6602,6.1231804,37.308,3.613,7.425076,0.7,6.3171,-3.5198,0.021152366,0.009038893,0.51308984,-0.1794556
7.6723,6.225451,26.7623,3.9693,7.911457,0.7,3.3686,-7.4206,0.01859444,0.009289045,0.38422912,-0.046684075
9.614,6.3357635,26.3359,0.6129,7.723616,0.7,3.227,-5.2482,0.012341451,0.009117046,0.10898896,-0.058306567
8.5353,6.132944,35.0781,3.2654,7.582315,0.7,8.6391,-3.441,0.03222324,0.008924528,0.6563928,-0.15614666
